Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1597392564870,14/08/2020 08:09:24,1597392565230,1,14/08/2020 09:09:25,15519,25,questionnaire-mkjr,,6490434,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597392651915,14/08/2020 08:10:51,1597392652382,1,14/08/2020 09:10:52,15519,25,questionnaire-mkjr,,6490434,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,q1,1
3,1597392652009,14/08/2020 08:10:52,1597392652386,1,14/08/2020 09:10:52,15519,25,questionnaire-mkjr,,6490434,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,q4,1
4,1597392652009,14/08/2020 08:10:52,1597392652386,1,14/08/2020 09:10:52,15519,25,questionnaire-mkjr,,6490434,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,q6,1
5,1597392652009,14/08/2020 08:10:52,1597392652386,1,14/08/2020 09:10:52,15519,25,questionnaire-mkjr,,6490434,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,END QUESTIONNAIRE,87156
1,1597392575248,14/08/2020 08:09:35,1597392571338,-4,14/08/2020 04:09:31,15519,25,questionnaire-mkjr,,6490437,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1853x977,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597392589040,14/08/2020 08:09:49,1597392585193,-4,14/08/2020 04:09:45,15519,25,questionnaire-mkjr,,6490437,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1853x977,,Consent,6,LF,q1,1
3,1597392589181,14/08/2020 08:09:49,1597392585194,-4,14/08/2020 04:09:45,15519,25,questionnaire-mkjr,,6490437,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1853x977,,Consent,6,LF,q4,1
4,1597392589181,14/08/2020 08:09:49,1597392585194,-4,14/08/2020 04:09:45,15519,25,questionnaire-mkjr,,6490437,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1853x977,,Consent,6,LF,q6,1
5,1597392589181,14/08/2020 08:09:49,1597392585194,-4,14/08/2020 04:09:45,15519,25,questionnaire-mkjr,,6490437,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1853x977,,Consent,6,LF,END QUESTIONNAIRE,13856
1,1597392578227,14/08/2020 08:09:38,1597392578378,-4,14/08/2020 04:09:38,15519,25,questionnaire-mkjr,,6490438,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2543x1279,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597392718647,14/08/2020 08:11:58,1597392718871,-4,14/08/2020 04:11:58,15519,25,questionnaire-mkjr,,6490438,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,q1,1
3,1597392718788,14/08/2020 08:11:58,1597392718872,-4,14/08/2020 04:11:58,15519,25,questionnaire-mkjr,,6490438,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,q4,1
4,1597392718788,14/08/2020 08:11:58,1597392718872,-4,14/08/2020 04:11:58,15519,25,questionnaire-mkjr,,6490438,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,q6,1
5,1597392718788,14/08/2020 08:11:58,1597392718872,-4,14/08/2020 04:11:58,15519,25,questionnaire-mkjr,,6490438,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,END QUESTIONNAIRE,140494
1,1597392582103,14/08/2020 08:09:42,1597392590025,1,14/08/2020 09:09:50,15519,25,questionnaire-mkjr,,6490440,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1597392607327,14/08/2020 08:10:07,1597392615331,1,14/08/2020 09:10:15,15519,25,questionnaire-mkjr,,6490440,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,FL,q1,1
3,1597392607436,14/08/2020 08:10:07,1597392615335,1,14/08/2020 09:10:15,15519,25,questionnaire-mkjr,,6490440,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,FL,q4,1
4,1597392607436,14/08/2020 08:10:07,1597392615336,1,14/08/2020 09:10:15,15519,25,questionnaire-mkjr,,6490440,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,FL,q6,1
5,1597392607436,14/08/2020 08:10:07,1597392615337,1,14/08/2020 09:10:15,15519,25,questionnaire-mkjr,,6490440,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,FL,END QUESTIONNAIRE,25312
1,1597392586821,14/08/2020 08:09:46,1597392588244,10,14/08/2020 18:09:48,15519,25,questionnaire-mkjr,,6490441,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1280x578,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597392615247,14/08/2020 08:10:15,1597392616695,10,14/08/2020 18:10:16,15519,25,questionnaire-mkjr,,6490441,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Consent,6,LF,q1,1
3,1597392615544,14/08/2020 08:10:15,1597392616697,10,14/08/2020 18:10:16,15519,25,questionnaire-mkjr,,6490441,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Consent,6,LF,q4,1
4,1597392615544,14/08/2020 08:10:15,1597392616697,10,14/08/2020 18:10:16,15519,25,questionnaire-mkjr,,6490441,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Consent,6,LF,q6,1
5,1597392615544,14/08/2020 08:10:15,1597392616697,10,14/08/2020 18:10:16,15519,25,questionnaire-mkjr,,6490441,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Consent,6,LF,END QUESTIONNAIRE,28453
1,1597392592868,14/08/2020 08:09:52,1597392592911,-4,14/08/2020 04:09:52,15519,25,questionnaire-mkjr,,6490443,BLIND,1851571,,complete,,5f3646bd0bfd1e696266fcc2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1220x686,1220x546,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597392742870,14/08/2020 08:12:22,1597392742955,-4,14/08/2020 04:12:22,15519,25,questionnaire-mkjr,,6490443,BLIND,1851571,,complete,,5f3646bd0bfd1e696266fcc2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1220x686,1204x546,,Consent,6,LF,q1,1
3,1597392742979,14/08/2020 08:12:22,1597392742956,-4,14/08/2020 04:12:22,15519,25,questionnaire-mkjr,,6490443,BLIND,1851571,,complete,,5f3646bd0bfd1e696266fcc2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1220x686,1204x546,,Consent,6,LF,q4,1
4,1597392742979,14/08/2020 08:12:22,1597392742956,-4,14/08/2020 04:12:22,15519,25,questionnaire-mkjr,,6490443,BLIND,1851571,,complete,,5f3646bd0bfd1e696266fcc2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1220x686,1204x546,,Consent,6,LF,q6,1
5,1597392742979,14/08/2020 08:12:22,1597392742956,-4,14/08/2020 04:12:22,15519,25,questionnaire-mkjr,,6490443,BLIND,1851571,,complete,,5f3646bd0bfd1e696266fcc2,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1220x686,1204x546,,Consent,6,LF,END QUESTIONNAIRE,150045
1,1597392617200,14/08/2020 08:10:17,1597392617105,1,14/08/2020 09:10:17,15519,25,questionnaire-mkjr,,6490450,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1280x800,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597392697232,14/08/2020 08:11:37,1597392697187,1,14/08/2020 09:11:37,15519,25,questionnaire-mkjr,,6490450,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1280x800,,Consent,6,LF,q1,1
3,1597392697404,14/08/2020 08:11:37,1597392697189,1,14/08/2020 09:11:37,15519,25,questionnaire-mkjr,,6490450,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1280x800,,Consent,6,LF,q4,1
4,1597392697404,14/08/2020 08:11:37,1597392697189,1,14/08/2020 09:11:37,15519,25,questionnaire-mkjr,,6490450,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1280x800,,Consent,6,LF,q6,1
5,1597392697404,14/08/2020 08:11:37,1597392697189,1,14/08/2020 09:11:37,15519,25,questionnaire-mkjr,,6490450,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1280x800,,Consent,6,LF,END QUESTIONNAIRE,80084
1,1597392630898,14/08/2020 08:10:30,1597392630047,-7,14/08/2020 01:10:30,15519,25,questionnaire-mkjr,,6490455,BLIND,1851574,,complete,,5f3646b1b3890069838ecbe7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597392666610,14/08/2020 08:11:06,1597392665739,-7,14/08/2020 01:11:05,15519,25,questionnaire-mkjr,,6490455,BLIND,1851574,,complete,,5f3646b1b3890069838ecbe7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,LF,q1,1
3,1597392666782,14/08/2020 08:11:06,1597392665742,-7,14/08/2020 01:11:05,15519,25,questionnaire-mkjr,,6490455,BLIND,1851574,,complete,,5f3646b1b3890069838ecbe7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,LF,q4,1
4,1597392666782,14/08/2020 08:11:06,1597392665742,-7,14/08/2020 01:11:05,15519,25,questionnaire-mkjr,,6490455,BLIND,1851574,,complete,,5f3646b1b3890069838ecbe7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,LF,q6,1
5,1597392666782,14/08/2020 08:11:06,1597392665743,-7,14/08/2020 01:11:05,15519,25,questionnaire-mkjr,,6490455,BLIND,1851574,,complete,,5f3646b1b3890069838ecbe7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,LF,END QUESTIONNAIRE,35696
1,1597392695777,14/08/2020 08:11:35,1597392695615,1,14/08/2020 09:11:35,15519,25,questionnaire-mkjr,,6490468,BLIND,1851575,,complete,,5f3646b1c4104a4f4050d7b0,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.125,1440x900,1440x821,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597392720445,14/08/2020 08:12:00,1597392720333,1,14/08/2020 09:12:00,15519,25,questionnaire-mkjr,,6490468,BLIND,1851575,,complete,,5f3646b1c4104a4f4050d7b0,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.125,1440x900,1440x821,,Consent,6,LF,q1,1
3,1597392720633,14/08/2020 08:12:00,1597392720337,1,14/08/2020 09:12:00,15519,25,questionnaire-mkjr,,6490468,BLIND,1851575,,complete,,5f3646b1c4104a4f4050d7b0,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.125,1440x900,1440x821,,Consent,6,LF,q4,1
4,1597392720633,14/08/2020 08:12:00,1597392720337,1,14/08/2020 09:12:00,15519,25,questionnaire-mkjr,,6490468,BLIND,1851575,,complete,,5f3646b1c4104a4f4050d7b0,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.125,1440x900,1440x821,,Consent,6,LF,q6,1
5,1597392720633,14/08/2020 08:12:00,1597392720337,1,14/08/2020 09:12:00,15519,25,questionnaire-mkjr,,6490468,BLIND,1851575,,complete,,5f3646b1c4104a4f4050d7b0,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.125,1440x900,1440x821,,Consent,6,LF,END QUESTIONNAIRE,24723
1,1597393622466,14/08/2020 08:27:02,1597393623604,1,14/08/2020 09:27:03,15519,25,questionnaire-mkjr,,6490656,BLIND,1851604,,complete,,5f3649f209fba9080a0b72cb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597393645234,14/08/2020 08:27:25,1597393646368,1,14/08/2020 09:27:26,15519,25,questionnaire-mkjr,,6490656,BLIND,1851604,,complete,,5f3649f209fba9080a0b72cb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,q1,1
3,1597393645343,14/08/2020 08:27:25,1597393646370,1,14/08/2020 09:27:26,15519,25,questionnaire-mkjr,,6490656,BLIND,1851604,,complete,,5f3649f209fba9080a0b72cb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,q4,1
4,1597393645343,14/08/2020 08:27:25,1597393646370,1,14/08/2020 09:27:26,15519,25,questionnaire-mkjr,,6490656,BLIND,1851604,,complete,,5f3649f209fba9080a0b72cb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,q6,1
5,1597393645343,14/08/2020 08:27:25,1597393646371,1,14/08/2020 09:27:26,15519,25,questionnaire-mkjr,,6490656,BLIND,1851604,,complete,,5f3649f209fba9080a0b72cb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,END QUESTIONNAIRE,22767
END OF FILE
